"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"bemovi_mag_25__morph_mvt.2","bemovi_mag_25__morph_mvt","file","TEXT",NA,NA,NA,5801,"20210920_00001, 20210920_00002, 20210920_00003, 20210920_00004, 20210920_00005, 20210920_00006, 20210920_00007, 20210920_00008, 20210920_00009, 20210920_00010, 20210920_00011, 20210920_00012, 20210920_00013, 20210920_00014, 20210920_00015, 20210920_00016, 20210920_00017, 20210920_00018, 20210920_00019, 20210920_00020, 20210920_00021, 20210920_00022, 20210920_00023, 20210920_00024, 20210920_00025, ..., 20210920_00001, 20210920_00002, 20210920_00003, 20210920_00004, 20210920_00005, 20210920_00006, 20210920_00007, 20210920_00008, 20210920_00009, 20210920_00010, 20210920_00011, 20210920_00012, 20210920_00013, 20210920_00014, 20210920_00015, 20210920_00016, 20210920_00017, 20210920_00018, 20210920_00019, 20210920_00020, 20210920_00021, 20210920_00022, 20210920_00023, 20210920_00024, 20210920_00025"
"bemovi_mag_25__morph_mvt.3","bemovi_mag_25__morph_mvt","mean_grey","REAL",10.5379375,55.0200824954701,241.289,281309,"NA"
"bemovi_mag_25__morph_mvt.4","bemovi_mag_25__morph_mvt","sd_grey","REAL",0.0742525719719153,5.43892670886432,91.1884058305146,282505,"NA"
"bemovi_mag_25__morph_mvt.5","bemovi_mag_25__morph_mvt","mean_area","REAL",622.895146,5427.98983396645,23833.0029013333,231759,"NA"
"bemovi_mag_25__morph_mvt.6","bemovi_mag_25__morph_mvt","sd_area","REAL",10.7564090365767,1406.79706909217,12303.8493947261,282206,"NA"
"bemovi_mag_25__morph_mvt.7","bemovi_mag_25__morph_mvt","mean_perimeter","REAL",88.7541036363636,300.210588863242,1769.740368,280957,"NA"
"bemovi_mag_25__morph_mvt.8","bemovi_mag_25__morph_mvt","sd_perimeter","REAL",1.22078945755407,54.0596484734195,969.258508478144,282505,"NA"
"bemovi_mag_25__morph_mvt.9","bemovi_mag_25__morph_mvt","mean_major","REAL",29.9589854545455,113.166775212266,660.965852,280075,"NA"
"bemovi_mag_25__morph_mvt.10","bemovi_mag_25__morph_mvt","sd_major","REAL",0.338376291253219,21.305972458734,314.067873940908,282505,"NA"
"bemovi_mag_25__morph_mvt.11","bemovi_mag_25__morph_mvt","mean_minor","REAL",10.8910257777778,57.3107110377295,135.5090726,277951,"NA"
"bemovi_mag_25__morph_mvt.12","bemovi_mag_25__morph_mvt","sd_minor","REAL",0.203273979777425,8.48619313417568,59.1313511547412,282505,"NA"
"bemovi_mag_25__morph_mvt.13","bemovi_mag_25__morph_mvt","mean_ar","REAL",1.06857142857143,2.01247193498854,21.9766875,255092,"NA"
"bemovi_mag_25__morph_mvt.14","bemovi_mag_25__morph_mvt","sd_ar","REAL",0.0125690947509015,0.356027341468106,13.7863422678026,282498,"NA"
"bemovi_mag_25__morph_mvt.15","bemovi_mag_25__morph_mvt","mean_turning","REAL",-3.14,0.00295070883701185,3.14,628,"NA"
"bemovi_mag_25__morph_mvt.16","bemovi_mag_25__morph_mvt","sd_turning","REAL",0.01,0.539665952814982,3.36,293,"NA"
"bemovi_mag_25__morph_mvt.17","bemovi_mag_25__morph_mvt","duration","REAL",0.32,2.05588078087104,5,118,"NA"
"bemovi_mag_25__morph_mvt.18","bemovi_mag_25__morph_mvt","n_frames","INTEGER",6,51.1227730482646,125,120,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, ..., 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30"
"bemovi_mag_25__morph_mvt.19","bemovi_mag_25__morph_mvt","max_net","REAL",30.02,625.895709350279,10311.12,124672,"NA"
"bemovi_mag_25__morph_mvt.20","bemovi_mag_25__morph_mvt","net_disp","INTEGER",0,587.461159979469,10311,4881,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, ..., 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24"
"bemovi_mag_25__morph_mvt.21","bemovi_mag_25__morph_mvt","net_speed","REAL",0,308.447797950474,2955.65,78284,"NA"
"bemovi_mag_25__morph_mvt.22","bemovi_mag_25__morph_mvt","gross_disp","REAL",30.47,1041.68775727866,11697.15,162980,"NA"
"bemovi_mag_25__morph_mvt.23","bemovi_mag_25__morph_mvt","gross_speed","REAL",20.73,486.119806729073,2971.32,90466,"NA"
"bemovi_mag_25__morph_mvt.24","bemovi_mag_25__morph_mvt","max_step","REAL",1.84,49.626095608928,657.46,19426,"NA"
"bemovi_mag_25__morph_mvt.25","bemovi_mag_25__morph_mvt","min_step","REAL",0,4.65122273942059,98.2,5537,"NA"
"bemovi_mag_25__morph_mvt.26","bemovi_mag_25__morph_mvt","sd_step","REAL",0.32,10.7770061060866,198.46,6769,"NA"
"bemovi_mag_25__morph_mvt.27","bemovi_mag_25__morph_mvt","sd_gross_speed","REAL",8.43,247.581126811919,1898.38,55633,"NA"
"bemovi_mag_25__morph_mvt.28","bemovi_mag_25__morph_mvt","max_gross_speed","REAL",45.89,1102.52961441392,5478.84,141617,"NA"
"bemovi_mag_25__morph_mvt.29","bemovi_mag_25__morph_mvt","min_gross_speed","REAL",0.1,115.597850338932,2455.1,45116,"NA"
"bemovi_mag_25__morph_mvt.30","bemovi_mag_25__morph_mvt","id","TEXT",NA,NA,NA,282505,"20210920_00001-1, 20210920_00001-10, 20210920_00001-102, 20210920_00001-103, 20210920_00001-105, 20210920_00001-107, 20210920_00001-108, 20210920_00001-109, 20210920_00001-11, 20210920_00001-110, 20210920_00001-113, 20210920_00001-114, 20210920_00001-118, 20210920_00001-119, 20210920_00001-12, 20210920_00001-122, 20210920_00001-123, 20210920_00001-124, 20210920_00001-125, 20210920_00001-126, 20210920_00001-127, 20210920_00001-13, 20210920_00001-130, 20210920_00001-14, 20210920_00001-15, ..., 20210920_00001-1, 20210920_00001-10, 20210920_00001-102, 20210920_00001-103, 20210920_00001-105, 20210920_00001-107, 20210920_00001-108, 20210920_00001-109, 20210920_00001-11, 20210920_00001-110, 20210920_00001-113, 20210920_00001-114, 20210920_00001-118, 20210920_00001-119, 20210920_00001-12, 20210920_00001-122, 20210920_00001-123, 20210920_00001-124, 20210920_00001-125, 20210920_00001-126, 20210920_00001-127, 20210920_00001-13, 20210920_00001-130, 20210920_00001-14, 20210920_00001-15"
"bemovi_mag_25__morph_mvt.31","bemovi_mag_25__morph_mvt","date","TEXT",NA,NA,NA,68,"01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21, ..., 01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21"
"bemovi_mag_25__morph_mvt.32","bemovi_mag_25__morph_mvt","bottle","TEXT",NA,NA,NA,30,""
"bemovi_mag_25__morph_mvt.33","bemovi_mag_25__morph_mvt","composition_id","TEXT",NA,NA,NA,15,""
"bemovi_mag_25__morph_mvt.34","bemovi_mag_25__morph_mvt","temperature_treatment","TEXT",NA,NA,NA,2,""
"bemovi_mag_25__morph_mvt.35","bemovi_mag_25__morph_mvt","magnification","INTEGER",25,25,25,1,""
"bemovi_mag_25__morph_mvt.36","bemovi_mag_25__morph_mvt","dilution_factor","INTEGER",1,1,1,1,""
"bemovi_mag_25__morph_mvt.37","bemovi_mag_25__morph_mvt","sample","INTEGER",1,1,1,1,""
"bemovi_mag_25__morph_mvt.38","bemovi_mag_25__morph_mvt","video","INTEGER",1,1.92091467407657,3,3,""
"bemovi_mag_25__morph_mvt.39","bemovi_mag_25__morph_mvt","species","TEXT",NA,NA,NA,7,""
"bemovi_mag_25__morph_mvt.40","bemovi_mag_25__morph_mvt","species_probability","REAL",0.142805198544962,0.860541880309475,0.999999999999897,282483,"NA"
"bemovi_mag_25__morph_mvt.41","bemovi_mag_25__morph_mvt","cryptomonas_prob","REAL",1.22229019402228e-14,0.00399378159809978,0.407923893868933,282484,"NA"
"bemovi_mag_25__morph_mvt.42","bemovi_mag_25__morph_mvt","debris_and_other_prob","REAL",1.52042182420038e-14,0.00847410820947138,0.482309320058943,282484,"NA"
"bemovi_mag_25__morph_mvt.43","bemovi_mag_25__morph_mvt","didinium_prob","REAL",NA,NA,NA,0,"NA"
"bemovi_mag_25__morph_mvt.44","bemovi_mag_25__morph_mvt","paramecium_bursaria_prob","REAL",4.12985148612804e-14,0.730096617356894,0.999999999999897,221083,"NA"
"bemovi_mag_25__morph_mvt.45","bemovi_mag_25__morph_mvt","stylonychia1_prob","REAL",3.96619968351452e-08,0.182042230968936,0.999999999999893,143713,"NA"
"bemovi_mag_25__morph_mvt.46","bemovi_mag_25__morph_mvt","tetrahymena_prob","REAL",1.25221657614789e-08,0.00483164442464144,0.488810268683829,165275,"NA"
"bemovi_mag_25__morph_mvt.47","bemovi_mag_25__morph_mvt","euplotes_prob","INTEGER",2.19222522306178e-14,0.0548173235990378,0.999889356325896,127275,"2.19222522306178e-14, 3.84901712254071e-14, 3.96331004313944e-14, 3.9678955401653e-14, 3.96830574947834e-14, 4.00267459391631e-14, 4.03223973452143e-14, 4.07736988470529e-14, 4.12795213157233e-14, 4.13777629102636e-14, 4.40628817988828e-14, 4.94646727032045e-14, 5.62186933156929e-14, 6.56262654346403e-14, 1.80238153970672e-13, 3.04899892081775e-13, 3.57981930538796e-13, 4.46177789657469e-13, 7.43264567024178e-13, 8.36303342292404e-13, 9.96674390674057e-13, 1.01098316775617e-12, 1.03488080820827e-12, 1.4305686318212e-12, 1.47848662406606e-12, ..., 2.19222522306178e-14, 3.84901712254071e-14, 3.96331004313944e-14, 3.9678955401653e-14, 3.96830574947834e-14, 4.00267459391631e-14, 4.03223973452143e-14, 4.07736988470529e-14, 4.12795213157233e-14, 4.13777629102636e-14, 4.40628817988828e-14, 4.94646727032045e-14, 5.62186933156929e-14, 6.56262654346403e-14, 1.80238153970672e-13, 3.04899892081775e-13, 3.57981930538796e-13, 4.46177789657469e-13, 7.43264567024178e-13, 8.36303342292404e-13, 9.96674390674057e-13, 1.01098316775617e-12, 1.03488080820827e-12, 1.4305686318212e-12, 1.47848662406606e-12"
"bemovi_mag_25__morph_mvt.48","bemovi_mag_25__morph_mvt","paramecium_caudatum_prob","INTEGER",6.17349539191402e-14,0.289300305801242,0.999998029039905,142154,"6.17349539191402e-14, 8.63786271251369e-14, 8.677969796941e-13, 1.40154915446228e-12, 7.01299582515487e-12, 1.09544855840444e-11, 1.4704812296887e-11, 1.75023652671343e-11, 2.43561114374946e-11, 2.66406899392958e-11, 2.86553576630043e-11, 4.80130956390082e-11, 7.21759640962036e-11, 1.15112746639814e-10, 1.15893253776447e-10, 1.26794182461122e-10, 1.44288825021871e-10, 1.4869063493276e-10, 1.52333827835984e-10, 1.88238319620765e-10, 1.88914635715775e-10, 2.35276700098158e-10, 3.65029047693087e-10, 6.09203665447925e-10, 6.75750637626472e-10, ..., 6.17349539191402e-14, 8.63786271251369e-14, 8.677969796941e-13, 1.40154915446228e-12, 7.01299582515487e-12, 1.09544855840444e-11, 1.4704812296887e-11, 1.75023652671343e-11, 2.43561114374946e-11, 2.66406899392958e-11, 2.86553576630043e-11, 4.80130956390082e-11, 7.21759640962036e-11, 1.15112746639814e-10, 1.15893253776447e-10, 1.26794182461122e-10, 1.44288825021871e-10, 1.4869063493276e-10, 1.52333827835984e-10, 1.88238319620765e-10, 1.88914635715775e-10, 2.35276700098158e-10, 3.65029047693087e-10, 6.09203665447925e-10, 6.75750637626472e-10"
"bemovi_mag_25__morph_mvt.49","bemovi_mag_25__morph_mvt","loxocephallus_prob","INTEGER",1.53962189030276e-14,0.00519249992865036,0.430900856680951,125165,"1.53962189030276e-14, 1.99090550714106e-14, 2.48456211311364e-13, 3.13485185894579e-13, 2.76127478990608e-12, 2.86102723274946e-12, 3.30088739308927e-12, 4.31590243169641e-12, 4.53302051489571e-12, 5.95161142678375e-12, 6.80621574187511e-12, 1.56926335690971e-11, 2.05174933602017e-11, 2.3316410883161e-11, 2.39833836909874e-11, 3.08034336853103e-11, 3.30578816775891e-11, 4.57530810374709e-11, 7.16432294789481e-11, 7.79459914173175e-11, 8.31675858458245e-11, 9.67459145082921e-11, 1.07960462912392e-10, 1.11053485964536e-10, 1.4965745638814e-10, ..., 1.53962189030276e-14, 1.99090550714106e-14, 2.48456211311364e-13, 3.13485185894579e-13, 2.76127478990608e-12, 2.86102723274946e-12, 3.30088739308927e-12, 4.31590243169641e-12, 4.53302051489571e-12, 5.95161142678375e-12, 6.80621574187511e-12, 1.56926335690971e-11, 2.05174933602017e-11, 2.3316410883161e-11, 2.39833836909874e-11, 3.08034336853103e-11, 3.30578816775891e-11, 4.57530810374709e-11, 7.16432294789481e-11, 7.79459914173175e-11, 8.31675858458245e-11, 9.67459145082921e-11, 1.07960462912392e-10, 1.11053485964536e-10, 1.4965745638814e-10"
"bemovi_mag_25__morph_mvt.50","bemovi_mag_25__morph_mvt","stylonychia2_prob","INTEGER",1.15605519171933e-06,0.114967744435328,0.999999559815124,99789,"1.15605519171933e-06, 1.20571960049683e-06, 1.22362190366967e-06, 1.70340079852346e-06, 2.23679507873317e-06, 3.02799208863554e-06, 3.41917497956904e-06, 3.58189132279078e-06, 3.71697786381141e-06, 4.45257690040168e-06, 4.69857880757859e-06, 6.54998350532201e-06, 6.89063741677329e-06, 6.99087681974765e-06, 7.22703975783889e-06, 7.4838739343722e-06, 7.6245544601118e-06, 7.98456546894341e-06, 8.4394828879218e-06, 8.50415552066362e-06, 9.14259332732802e-06, 9.56927056835922e-06, 9.61239172982742e-06, 1.07938389956306e-05, 1.09385287463141e-05, ..., 1.15605519171933e-06, 1.20571960049683e-06, 1.22362190366967e-06, 1.70340079852346e-06, 2.23679507873317e-06, 3.02799208863554e-06, 3.41917497956904e-06, 3.58189132279078e-06, 3.71697786381141e-06, 4.45257690040168e-06, 4.69857880757859e-06, 6.54998350532201e-06, 6.89063741677329e-06, 6.99087681974765e-06, 7.22703975783889e-06, 7.4838739343722e-06, 7.6245544601118e-06, 7.98456546894341e-06, 8.4394828879218e-06, 8.50415552066362e-06, 9.14259332732802e-06, 9.56927056835922e-06, 9.61239172982742e-06, 1.07938389956306e-05, 1.09385287463141e-05"
"bemovi_mag_25__morph_mvt.51","bemovi_mag_25__morph_mvt","dexiostoma_prob","INTEGER",1.85269427386808e-14,0.0223812425109408,0.49413278469963,67241,"1.85269427386808e-14, 1.8589518816796e-14, 1.85926176146799e-14, 1.86760700261975e-14, 1.87781051967484e-14, 1.90558314928875e-14, 2.06634878120063e-14, 2.29964756342843e-14, 2.48007243269935e-14, 2.49759407088658e-14, 2.55425645007366e-14, 2.77517492758603e-14, 3.93961369553407e-14, 1.12589060161755e-13, 1.87474273373264e-13, 1.92360755671124e-13, 4.17943965314802e-13, 4.32352966696103e-13, 5.42367232049847e-13, 6.26022833965589e-13, 6.3560999123946e-13, 6.57883823131549e-13, 8.64327782589265e-13, 1.13918956624777e-12, 1.25146473113908e-12, ..., 1.85269427386808e-14, 1.8589518816796e-14, 1.85926176146799e-14, 1.86760700261975e-14, 1.87781051967484e-14, 1.90558314928875e-14, 2.06634878120063e-14, 2.29964756342843e-14, 2.48007243269935e-14, 2.49759407088658e-14, 2.55425645007366e-14, 2.77517492758603e-14, 3.93961369553407e-14, 1.12589060161755e-13, 1.87474273373264e-13, 1.92360755671124e-13, 4.17943965314802e-13, 4.32352966696103e-13, 5.42367232049847e-13, 6.26022833965589e-13, 6.3560999123946e-13, 6.57883823131549e-13, 8.64327782589265e-13, 1.13918956624777e-12, 1.25146473113908e-12"
"bemovi_mag_25__morph_mvt.52","bemovi_mag_25__morph_mvt","coleps_irchel_prob","INTEGER",2.014908555949e-14,0.205310747880571,0.998994476143613,121525,"2.014908555949e-14, 2.48455363131358e-14, 2.48455391445009e-14, 2.4845540021428e-14, 2.54929204046338e-14, 4.65073924710732e-14, 4.72394998623001e-14, 5.37817464416033e-14, 6.1096435594175e-14, 6.57259727895843e-14, 7.3351154738692e-14, 8.30090929206574e-14, 8.44995194955215e-14, 8.77684718550163e-14, 8.95989156084511e-14, 9.84023048804288e-14, 9.9372093074222e-14, 9.98700793505791e-14, 1.02839754552459e-13, 1.08985694483991e-13, 1.13887726601064e-13, 1.14686845456995e-13, 1.16732787702928e-13, 1.18738107495577e-13, 1.23154982197754e-13, ..., 2.014908555949e-14, 2.48455363131358e-14, 2.48455391445009e-14, 2.4845540021428e-14, 2.54929204046338e-14, 4.65073924710732e-14, 4.72394998623001e-14, 5.37817464416033e-14, 6.1096435594175e-14, 6.57259727895843e-14, 7.3351154738692e-14, 8.30090929206574e-14, 8.44995194955215e-14, 8.77684718550163e-14, 8.95989156084511e-14, 9.84023048804288e-14, 9.9372093074222e-14, 9.98700793505791e-14, 1.02839754552459e-13, 1.08985694483991e-13, 1.13887726601064e-13, 1.14686845456995e-13, 1.16732787702928e-13, 1.18738107495577e-13, 1.23154982197754e-13"
"bemovi_mag_25__morph_mvt.53","bemovi_mag_25__morph_mvt","colpidium_prob","INTEGER",3.26772663187734e-14,0.0261248585132856,0.996721432825393,149501,"3.26772663187734e-14, 4.96911531526499e-14, 4.96912680849642e-14, 4.9691269649383e-14, 5.09861807401872e-14, 9.30149035903945e-14, 9.44795282103237e-14, 1.07563634992174e-13, 1.22193032045564e-13, 1.31452156123711e-13, 1.46702422256217e-13, 1.66018371970901e-13, 1.68999218216621e-13, 1.75537368076503e-13, 1.79198219499558e-13, 1.96807247146057e-13, 1.98746418791808e-13, 1.99741882554083e-13, 2.05680735326419e-13, 2.17972678361286e-13, 2.2777577384511e-13, 2.2937391929841e-13, 2.33466050982715e-13, 2.37476618873909e-13, 2.46310889603359e-13, ..., 3.26772663187734e-14, 4.96911531526499e-14, 4.96912680849642e-14, 4.9691269649383e-14, 5.09861807401872e-14, 9.30149035903945e-14, 9.44795282103237e-14, 1.07563634992174e-13, 1.22193032045564e-13, 1.31452156123711e-13, 1.46702422256217e-13, 1.66018371970901e-13, 1.68999218216621e-13, 1.75537368076503e-13, 1.79198219499558e-13, 1.96807247146057e-13, 1.98746418791808e-13, 1.99741882554083e-13, 2.05680735326419e-13, 2.17972678361286e-13, 2.2777577384511e-13, 2.2937391929841e-13, 2.33466050982715e-13, 2.37476618873909e-13, 2.46310889603359e-13"
"bemovi_mag_25__morph_mvt_cropped.1","bemovi_mag_25__morph_mvt_cropped","timestamp","TEXT",NA,NA,NA,73,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"bemovi_mag_25__morph_mvt_cropped.2","bemovi_mag_25__morph_mvt_cropped","file","TEXT",NA,NA,NA,3102,"20210920_00001, 20210920_00002, 20210920_00003, 20210920_00004, 20210920_00006, 20210920_00008, 20210920_00010, 20210920_00011, 20210920_00012, 20210920_00014, 20210920_00015, 20210920_00022, 20210920_00023, 20210920_00024, 20210920_00025, 20210920_00026, 20210920_00027, 20210920_00028, 20210920_00029, 20210920_00030, 20210920_00031, 20210920_00032, 20210920_00033, 20210920_00034, 20210920_00035, ..., 20210920_00001, 20210920_00002, 20210920_00003, 20210920_00004, 20210920_00006, 20210920_00008, 20210920_00010, 20210920_00011, 20210920_00012, 20210920_00014, 20210920_00015, 20210920_00022, 20210920_00023, 20210920_00024, 20210920_00025, 20210920_00026, 20210920_00027, 20210920_00028, 20210920_00029, 20210920_00030, 20210920_00031, 20210920_00032, 20210920_00033, 20210920_00034, 20210920_00035"
"bemovi_mag_25__morph_mvt_cropped.3","bemovi_mag_25__morph_mvt_cropped","mean_grey","REAL",11.8104705882353,41.6006342969943,244.657071428571,18431,"NA"
"bemovi_mag_25__morph_mvt_cropped.4","bemovi_mag_25__morph_mvt_cropped","sd_grey","REAL",0.131956432203966,6.91111632671582,107.913220929906,18455,"NA"
"bemovi_mag_25__morph_mvt_cropped.5","bemovi_mag_25__morph_mvt_cropped","mean_area","REAL",306.132768,620.35574685901,19715.800628,12740,"NA"
"bemovi_mag_25__morph_mvt_cropped.6","bemovi_mag_25__morph_mvt_cropped","sd_area","REAL",0,238.719988141218,12667.5930977698,17688,"NA"
"bemovi_mag_25__morph_mvt_cropped.7","bemovi_mag_25__morph_mvt_cropped","mean_perimeter","REAL",60.404228,101.264323224075,1336.2260035,18237,"NA"
"bemovi_mag_25__morph_mvt_cropped.8","bemovi_mag_25__morph_mvt_cropped","sd_perimeter","REAL",0,22.8187911348211,780.273620662837,18447,"NA"
"bemovi_mag_25__morph_mvt_cropped.9","bemovi_mag_25__morph_mvt_cropped","mean_major","REAL",21.057144,36.4546571419031,460.142834230769,18358,"NA"
"bemovi_mag_25__morph_mvt_cropped.10","bemovi_mag_25__morph_mvt_cropped","sd_major","REAL",0.117849680490101,7.11715021648224,252.813419642482,18455,"NA"
"bemovi_mag_25__morph_mvt_cropped.11","bemovi_mag_25__morph_mvt_cropped","mean_minor","REAL",8.76136689655172,19.9788886428846,104.887754,18263,"NA"
"bemovi_mag_25__morph_mvt_cropped.12","bemovi_mag_25__morph_mvt_cropped","sd_minor","REAL",0.212643871498282,3.73541332548705,49.542271685539,18455,"NA"
"bemovi_mag_25__morph_mvt_cropped.13","bemovi_mag_25__morph_mvt_cropped","mean_ar","REAL",1.04,1.92462069396568,14.4551290322581,18016,"NA"
"bemovi_mag_25__morph_mvt_cropped.14","bemovi_mag_25__morph_mvt_cropped","sd_ar","REAL",0.0164664160381929,0.394238509854514,9.24097013698926,18455,"NA"
"bemovi_mag_25__morph_mvt_cropped.15","bemovi_mag_25__morph_mvt_cropped","mean_turning","REAL",-3.14,-0.00197453264697909,3.14,627,"NA"
"bemovi_mag_25__morph_mvt_cropped.16","bemovi_mag_25__morph_mvt_cropped","sd_turning","REAL",0.02,1.12206448117041,3.57,293,"NA"
"bemovi_mag_25__morph_mvt_cropped.17","bemovi_mag_25__morph_mvt_cropped","duration","REAL",0.32,1.2787212137632,5,118,"NA"
"bemovi_mag_25__morph_mvt_cropped.18","bemovi_mag_25__morph_mvt_cropped","n_frames","INTEGER",6,29.956651314007,125,120,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, ..., 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30"
"bemovi_mag_25__morph_mvt_cropped.19","bemovi_mag_25__morph_mvt_cropped","max_net","REAL",30.02,160.79980926578,4443.98,12238,"NA"
"bemovi_mag_25__morph_mvt_cropped.20","bemovi_mag_25__morph_mvt_cropped","net_disp","INTEGER",0,147.231915470062,4444,905,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, ..., 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24"
"bemovi_mag_25__morph_mvt_cropped.21","bemovi_mag_25__morph_mvt_cropped","net_speed","REAL",0,168.367138444866,2429.33,13509,"NA"
"bemovi_mag_25__morph_mvt_cropped.22","bemovi_mag_25__morph_mvt_cropped","gross_disp","REAL",30.33,268.830284475752,4656.7,14964,"NA"
"bemovi_mag_25__morph_mvt_cropped.23","bemovi_mag_25__morph_mvt_cropped","gross_speed","REAL",22.21,288.805098347333,2530.82,15302,"NA"
"bemovi_mag_25__morph_mvt_cropped.24","bemovi_mag_25__morph_mvt_cropped","max_step","REAL",2.09,101.245251693308,611.86,11747,"NA"
"bemovi_mag_25__morph_mvt_cropped.25","bemovi_mag_25__morph_mvt_cropped","min_step","REAL",0.01,1.31207531834191,96.9,937,"NA"
"bemovi_mag_25__morph_mvt_cropped.26","bemovi_mag_25__morph_mvt_cropped","sd_step","REAL",0.22,27.5025044703333,234.9,6999,"NA"
"bemovi_mag_25__morph_mvt_cropped.27","bemovi_mag_25__morph_mvt_cropped","sd_gross_speed","REAL",4.95,412.117371985915,2185.25,15793,"NA"
"bemovi_mag_25__morph_mvt_cropped.28","bemovi_mag_25__morph_mvt_cropped","max_gross_speed","REAL",35.8,1497.44759414794,5205.08,17618,"NA"
"bemovi_mag_25__morph_mvt_cropped.29","bemovi_mag_25__morph_mvt_cropped","min_gross_speed","REAL",0.23,30.3289856407479,2422.59,5588,"NA"
"bemovi_mag_25__morph_mvt_cropped.30","bemovi_mag_25__morph_mvt_cropped","id","TEXT",NA,NA,NA,18455,"20210920_00001-20, 20210920_00001-37, 20210920_00001-41, 20210920_00001-50, 20210920_00001-52, 20210920_00001-59, 20210920_00001-63, 20210920_00001-65, 20210920_00001-68, 20210920_00002-15, 20210920_00002-19, 20210920_00002-40, 20210920_00002-42, 20210920_00002-51, 20210920_00002-65, 20210920_00003-14, 20210920_00003-46, 20210920_00004-103, 20210920_00004-51, 20210920_00004-57, 20210920_00004-72, 20210920_00004-77, 20210920_00006-16, 20210920_00006-24, 20210920_00006-31, ..., 20210920_00001-20, 20210920_00001-37, 20210920_00001-41, 20210920_00001-50, 20210920_00001-52, 20210920_00001-59, 20210920_00001-63, 20210920_00001-65, 20210920_00001-68, 20210920_00002-15, 20210920_00002-19, 20210920_00002-40, 20210920_00002-42, 20210920_00002-51, 20210920_00002-65, 20210920_00003-14, 20210920_00003-46, 20210920_00004-103, 20210920_00004-51, 20210920_00004-57, 20210920_00004-72, 20210920_00004-77, 20210920_00006-16, 20210920_00006-24, 20210920_00006-31"
"bemovi_mag_25__morph_mvt_cropped.31","bemovi_mag_25__morph_mvt_cropped","date","TEXT",NA,NA,NA,73,"01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21, ..., 01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21"
"bemovi_mag_25__morph_mvt_cropped.32","bemovi_mag_25__morph_mvt_cropped","bottle","TEXT",NA,NA,NA,30,""
"bemovi_mag_25__morph_mvt_cropped.33","bemovi_mag_25__morph_mvt_cropped","composition_id","TEXT",NA,NA,NA,15,""
